"ts";"val"
"2019-12-28T08:10:11.471";91.0
"2019-12-28T08:11:12.177";91.0
"2019-12-28T08:12:12.927";92.0
"2019-12-28T08:13:13.804";92.0
"2019-12-28T08:14:14.464";90.0
"2019-12-28T08:15:15.217";90.0
"2019-12-28T08:16:16.002";89.0
"2019-12-28T08:17:16.768";91.0
"2019-12-28T08:18:21.382";91.0
"2019-12-28T08:19:25.221";91.0
"2019-12-28T08:20:23.914";92.0
"2019-12-28T10:50:21.036";90.0
"2019-12-28T10:51:21.657";89.0
"2019-12-28T10:52:22.327";87.0
"2019-12-28T10:53:23.077";91.0
"2019-12-28T10:54:23.858";90.0
"2019-12-28T10:55:24.628";92.0
"2019-12-28T10:56:25.393";89.0
"2019-12-28T10:57:26.212";92.0
"2019-12-28T10:58:26.928";92.0
"2019-12-28T10:59:27.678";91.0
"2019-12-28T11:00:28.423";91.0
"2019-12-28T11:01:29.208";90.0
"2019-12-28T11:02:29.952";91.0
"2019-12-28T11:03:30.723";89.0
"2019-12-28T11:04:31.518";90.0
"2019-12-28T11:05:32.267";90.0
"2019-12-28T11:06:33.067";90.0
"2019-12-28T11:07:33.788";90.0
"2019-12-28T11:08:34.552";90.0
"2019-12-28T11:09:35.307";90.0
"2019-12-28T11:10:36.078";89.0
"2019-12-28T11:11:36.827";89.0
"2019-12-28T11:12:37.603";88.0
"2019-12-28T11:13:38.378";89.0
"2019-12-28T11:14:39.187";89.0
"2019-12-28T11:15:39.883";89.0
"2019-12-28T11:16:40.718";89.0
"2019-12-28T11:17:41.468";89.0
"2019-12-28T11:18:42.263";88.0
"2019-12-28T11:19:42.947";88.0
"2019-12-28T11:20:43.717";88.0
"2019-12-28T11:21:44.558";87.0
"2019-12-28T11:22:45.243";86.0
"2019-12-28T11:23:46.253";null
"2019-12-28T11:24:46.653";86.0
"2019-12-28T11:25:47.393";85.0
"2019-12-28T11:27:30.271";85.0
"2019-12-28T11:28:31.161";88.0
"2019-12-28T11:29:32.046";86.0
"2019-12-28T11:30:32.936";90.0
"2019-12-28T11:32:16.329";88.0
"2019-12-28T11:33:17.095";84.0
"2019-12-28T11:34:25.066";88.0
"2019-12-28T11:35:25.964";89.0
"2019-12-28T11:36:26.848";90.0
"2019-12-28T11:37:27.732";90.0
"2019-12-28T11:38:28.626";90.0
"2019-12-28T11:39:29.517";90.0
"2019-12-28T11:40:30.403";90.0
"2019-12-28T11:41:31.290";90.0
"2019-12-28T11:42:32.186";91.0
"2019-12-28T11:43:33.071";90.0
"2019-12-28T11:44:33.962";90.0
"2019-12-28T11:45:34.850";90.0
"2019-12-28T11:46:35.738";90.0
"2019-12-28T11:47:36.627";90.0
"2019-12-28T11:48:57.695";90.0
"2019-12-28T11:49:58.467";90.0
"2019-12-28T11:50:59.231";90.0
"2019-12-28T11:51:59.993";90.0
"2019-12-28T11:53:00.760";91.0
"2019-12-28T11:54:01.523";91.0
"2019-12-28T11:55:02.286";91.0
"2019-12-28T11:56:03.053";91.0
"2019-12-28T11:57:03.818";91.0
"2019-12-28T11:58:04.582";91.0
"2019-12-28T11:59:05.347";91.0
"2019-12-28T12:00:06.116";91.0
"2019-12-28T12:01:06.876";92.0
"2019-12-28T12:02:07.640";92.0
"2019-12-28T12:03:08.407";91.0
"2019-12-28T12:04:09.171";92.0
"2019-12-28T12:05:09.941";92.0
"2019-12-28T12:06:10.700";92.0
"2019-12-28T12:07:11.466";92.0
"2019-12-28T12:08:12.230";92.0
"2019-12-28T12:09:12.998";92.0
"2019-12-28T12:10:13.763";92.0
"2019-12-28T12:11:14.530";92.0
"2019-12-28T12:12:15.291";92.0
"2019-12-28T12:13:16.062";92.0
"2019-12-28T12:14:16.818";92.0
